Timestamp,sa1.demand,sa1.battery_charging.power,sa1.battery_discharging.power,sa1.distillate.emissions,sa1.distillate.power,sa1.exports.emissions,sa1.exports.power,sa1.gas_ccgt.emissions,sa1.gas_ccgt.power,sa1.gas_ocgt.emissions,sa1.gas_ocgt.power,sa1.gas_recip.emissions,sa1.gas_recip.power,sa1.gas_steam.emissions,sa1.gas_steam.power,sa1.imports.emissions,sa1.imports.power,sa1.solar_rooftop.power,sa1.solar_utility.power,sa1.wind.power,sa1.price,sa1.temperature
2024-03-18 09:45:00+10:00,1483.0,28.07,0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,30.13,425.0,620.5,440.2,530.2,27.75,27.3
2024-03-18 09:50:00+10:00,1478.0,31.03,1.323,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.901,83.0,28.41,399.1,620.5,446.1,524.4,22.48,27.3
2024-03-18 09:55:00+10:00,1405.0,50.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,29.98,422.4,620.5,441.3,509.9,20.79,27.3
2024-03-18 10:00:00+10:00,1370.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,14.17,349.0,620.5,453.0,490.1,20.49,27.3
2024-03-18 10:05:00+10:00,1354.0,13.74,1.471,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.078,86.0,22.98,326.7,620.5,461.5,485.1,38.07,27.3
2024-03-18 10:10:00+10:00,1357.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,24.95,353.5,620.5,469.3,470.6,21.71,27.3
2024-03-18 10:15:00+10:00,1402.0,5.521,8.886,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.196,88.0,24.59,344.4,717.6,476.9,452.2,20.8,28.6
2024-03-18 10:20:00+10:00,1376.0,35.66,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.901,83.0,28.07,398.1,717.6,477.4,435.5,20.8,28.6
2024-03-18 10:25:00+10:00,1377.0,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,28.2,401.5,717.6,484.4,423.2,20.8,28.6
2024-03-18 10:30:00+10:00,1327.0,17.68,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.842,82.0,14.53,377.8,717.6,483.3,395.4,37.53,28.6
2024-03-18 10:35:00+10:00,1412.0,7.44,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.019,85.0,24.63,349.9,717.6,492.5,376.4,19.21,28.6
2024-03-18 10:40:00+10:00,1437.0,91.12,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.901,83.0,32.08,455.9,717.6,494.2,358.9,10.19,28.6
2024-03-18 10:45:00+10:00,1445.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,36.35,518.5,930.2,495.0,361.6,19.21,28.9
2024-03-18 10:50:00+10:00,1391.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,34.57,495.0,930.2,494.2,360.3,19.21,28.9
2024-03-18 10:55:00+10:00,1420.0,82.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,29.88,431.4,930.2,501.1,353.1,15.94,28.9
2024-03-18 11:00:00+10:00,1311.0,136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.842,82.0,18.88,513.0,930.2,504.2,330.5,21.57,28.9
2024-03-18 11:05:00+10:00,1301.0,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,28.43,412.6,930.2,502.6,312.2,20.66,28.9
2024-03-18 11:10:00+10:00,1281.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,26.32,383.8,930.2,503.0,292.7,19.21,28.9
2024-03-18 11:15:00+10:00,1221.0,46.33,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.078,86.0,24.82,365.0,1006.0,507.9,268.1,20.66,29.0
2024-03-18 11:20:00+10:00,1235.0,40.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,25.19,369.3,1006.0,502.5,261.5,19.21,29.0
2024-03-18 11:25:00+10:00,1210.0,46.21,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.901,83.0,23.17,341.5,1006.0,512.2,252.4,19.21,29.0
2024-03-18 11:30:00+10:00,1306.0,70.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,13.66,387.2,1006.0,503.2,250.6,10.03,29.0
2024-03-18 11:35:00+10:00,1333.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,29.95,447.3,1006.0,507.6,245.0,16.09,29.0
2024-03-18 11:40:00+10:00,1229.0,191.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.783,81.0,34.73,513.3,1006.0,514.9,238.2,19.21,29.0
2024-03-18 11:45:00+10:00,1116.0,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.901,83.0,28.15,412.9,1179.0,511.4,209.4,21.6,31.0
2024-03-18 11:50:00+10:00,1123.0,10.8,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,22.78,333.6,1179.0,515.2,191.9,24.14,31.0
2024-03-18 11:55:00+10:00,1092.0,10.88,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.96,84.0,20.95,304.8,1179.0,512.7,187.8,21.61,31.0
2024-03-18 12:00:00+10:00,1104.0,1.935,29.11,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.196,88.0,10.56,297.1,1179.0,509.9,178.0,34.46,31.0
2024-03-18 12:05:00+10:00,1116.0,0.298,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,5.019,85.0,19.65,284.9,1179.0,515.6,166.7,39.51,31.0
2024-03-18 12:10:00+10:00,1149.0,13.71,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,21.7,310.7,1179.0,511.1,176.8,39.87,31.0
2024-03-18 12:15:00+10:00,1103.0,43.6,25.8,0.001045,0.00867,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.901,83.0,22.52,320.8,1297.0,514.1,175.6,134.3,31.7
2024-03-18 12:20:00+10:00,1128.0,52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,26.24,374.5,1297.0,496.8,177.3,41.67,31.7
2024-03-18 12:25:00+10:00,1146.0,54.71,11.5,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.96,84.0,24.97,353.9,1297.0,513.3,185.2,47.95,31.7
2024-03-18 12:30:00+10:00,1207.0,51.45,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.842,82.0,13.4,372.6,1297.0,517.8,174.3,63.42,31.7
2024-03-18 12:35:00+10:00,1209.0,75.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,29.81,418.6,1297.0,503.8,190.4,70.02,31.7
2024-03-18 12:40:00+10:00,1212.0,99.54,0.0,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,31.24,436.3,1297.0,502.3,201.7,61.92,31.7
2024-03-18 12:45:00+10:00,1221.0,108.5,0.0,0.001045,0.00867,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,31.02,427.2,1348.0,508.2,213.6,41.54,32.3
2024-03-18 12:50:00+10:00,1239.0,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,32.48,448.5,1348.0,494.9,222.3,44.78,32.3
2024-03-18 12:55:00+10:00,1253.0,80.54,0.422,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.314,90.0,31.25,435.5,1348.0,480.9,236.4,70.02,32.3
2024-03-18 13:00:00+10:00,1273.0,97.55,0.0,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,16.92,466.7,1348.0,471.5,251.0,70.02,32.3
2024-03-18 13:05:00+10:00,1261.0,62.13,0.754,0.001045,0.00867,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,5.373,91.0,28.67,396.3,1348.0,469.4,265.2,70.02,32.3
2024-03-18 13:10:00+10:00,1254.0,68.95,1.973,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.842,82.0,32.64,449.8,1348.0,451.4,259.9,70.02,32.3
2024-03-18 13:15:00+10:00,1277.0,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,35.32,486.8,1360.0,427.3,274.1,70.02,31.5
2024-03-18 13:20:00+10:00,1246.0,72.62,0.381,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.137,87.0,32.38,445.5,1360.0,440.2,272.6,70.02,31.5
2024-03-18 13:25:00+10:00,1267.0,56.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.665,79.0,32.43,447.7,1360.0,434.7,267.0,63.81,31.5
2024-03-18 13:30:00+10:00,1288.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.724,80.0,17.24,463.2,1360.0,488.1,266.2,55.01,31.5
2024-03-18 13:35:00+10:00,1275.0,103.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,32.7,447.7,1360.0,488.3,270.6,30.31,31.5
2024-03-18 13:40:00+10:00,1272.0,84.87,0.013,0.001045,0.00867,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.901,83.0,36.37,487.6,1360.0,450.4,264.4,70.02,31.5
2024-03-18 13:45:00+10:00,1271.0,51.65,2.193,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,5.196,88.0,29.72,400.6,1365.0,486.3,267.8,70.02,31.2
2024-03-18 13:50:00+10:00,1231.0,53.52,0.0,0.001045,0.00867,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.783,81.0,33.64,465.3,1365.0,452.2,263.2,70.02,31.2
2024-03-18 13:55:00+10:00,1187.0,20.51,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,4.842,82.0,26.89,370.4,1365.0,485.7,272.2,70.23,31.2
2024-03-18 14:00:00+10:00,1208.0,1.862,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.007326,0.09545,0.0,0.0,4.724,80.0,14.42,377.3,1365.0,456.2,286.0,70.02,31.2
2024-03-18 14:05:00+10:00,1204.0,0.2169,28.73,0.001045,0.00867,0.0,0.0,0.0,0.0,0.006782,0.08545,0.0,0.0,5.078,86.0,28.72,396.6,1365.0,366.3,316.6,70.02,31.2
2024-03-18 14:10:00+10:00,1211.0,0.4815,23.7,0.001045,0.00867,0.0,0.0,0.7308,16.1,0.007326,0.09545,0.0,0.0,5.019,85.0,22.95,318.9,1365.0,403.2,350.5,77.05,31.2
2024-03-18 14:15:00+10:00,1231.0,5.695,9.84,0.001045,0.00867,0.0,0.0,0.7317,16.12,0.007326,0.09545,0.0,0.0,4.665,79.0,23.11,324.3,1332.0,426.1,367.5,102.4,30.4
2024-03-18 14:20:00+10:00,1252.0,31.69,0.0,0.001045,0.00867,0.0,0.0,0.7262,16.0,0.007326,0.09545,0.0,0.0,6.377,108.0,23.85,335.4,1332.0,407.7,391.0,70.02,30.4
2024-03-18 14:25:00+10:00,1305.0,36.58,0.0,0.001045,0.00867,0.0,0.0,0.7158,15.77,0.006782,0.08545,0.0,0.0,4.783,81.0,24.25,345.4,1332.0,438.2,412.2,70.02,30.4
2024-03-18 14:30:00+10:00,1300.0,33.3,1.472,0.001045,0.00867,0.0,0.0,0.7544,16.62,0.006782,0.08545,0.0,0.0,5.137,87.0,15.5,395.4,1332.0,390.3,419.2,73.33,30.4
2024-03-18 14:35:00+10:00,1325.0,9.102,30.03,0.001045,0.00867,0.0,0.0,0.7058,15.55,0.007326,0.09545,0.0,0.0,5.078,86.0,29.0,406.5,1332.0,298.0,444.0,98.85,30.4
2024-03-18 14:40:00+10:00,1318.0,40.71,0.0,0.001045,0.00867,0.0,0.0,0.9656,22.03,0.006782,0.08545,0.0,0.0,4.901,83.0,26.41,380.9,1332.0,366.4,470.7,90.53,30.4
2024-03-18 14:45:00+10:00,1381.0,51.15,0.0,0.001045,0.00867,0.0,0.0,0.9475,21.63,0.006782,0.08545,0.0,0.0,4.724,80.0,23.24,334.0,1294.0,411.2,480.2,60.97,29.2
2024-03-18 14:50:00+10:00,1390.0,94.61,0.7,0.001045,0.00867,0.0,0.0,2.307,55.95,0.007326,0.09545,0.0,0.0,5.019,85.0,20.06,291.7,1294.0,438.7,510.1,68.83,29.2
2024-03-18 14:55:00+10:00,1376.0,93.05,0.0,0.001045,0.00867,0.0,0.0,2.356,56.95,0.007326,0.09545,0.0,0.0,4.724,80.0,15.51,224.5,1294.0,448.4,561.2,66.66,29.2
2024-03-18 15:00:00+10:00,1428.0,109.0,0.0,0.001045,0.00867,0.0,0.0,3.98,96.65,0.007326,0.09545,0.0,0.0,4.724,80.0,7.57,186.6,1294.0,460.9,611.8,67.22,29.2
2024-03-18 15:05:00+10:00,1441.0,107.9,0.002,0.001045,0.00867,0.0,0.0,4.262,102.9,0.007326,0.09545,0.0,0.0,4.724,80.0,15.83,230.0,1294.0,452.3,589.8,57.94,29.2
2024-03-18 15:10:00+10:00,1461.0,101.2,1.924,0.001045,0.00867,0.0,0.0,4.531,108.8,0.007326,0.09545,0.0,0.0,4.842,82.0,16.49,239.7,1294.0,445.3,585.9,58.78,29.2
2024-03-18 15:15:00+10:00,1469.0,73.02,4.265,0.001045,0.00867,0.0,0.0,6.285,152.6,0.007326,0.09545,0.0,0.0,5.196,88.0,10.16,147.0,1247.0,427.5,624.2,70.02,27.2
2024-03-18 15:20:00+10:00,1512.0,85.06,0.0,0.001045,0.00867,0.0,0.0,8.133,198.5,0.007326,0.09545,0.0,0.0,4.724,80.0,14.18,207.6,1247.0,420.6,583.0,58.12,27.2
2024-03-18 15:25:00+10:00,1566.0,94.52,0.0,0.001045,0.00867,0.0,0.0,8.938,217.8,0.007326,0.09545,0.0,0.0,4.96,84.0,11.86,174.5,1247.0,456.4,605.3,68.87,27.2
2024-03-18 15:30:00+10:00,1518.0,58.43,8.555,0.001045,0.00867,0.0,0.0,9.449,229.6,0.006782,0.08545,0.0,0.0,5.373,91.0,5.964,141.0,1247.0,461.2,588.4,100.4,27.2
2024-03-18 15:35:00+10:00,1521.0,0.1297,23.76,0.001045,0.00867,0.0,0.0,10.23,248.4,0.007326,0.09545,0.0,0.0,5.55,94.0,9.221,136.7,1247.0,428.6,566.0,99.99,27.2
2024-03-18 15:40:00+10:00,1532.0,0.1136,46.57,0.001045,0.00867,0.0,0.0,11.75,286.0,0.007326,0.09545,0.0,0.0,7.381,125.0,4.998,75.17,1247.0,383.1,584.9,99.99,27.2
2024-03-18 15:45:00+10:00,1561.0,2.758,20.09,0.001045,0.00867,0.0,0.0,13.13,319.5,0.007326,0.09545,0.0,0.0,8.089,137.0,4.09,62.65,1135.0,341.9,647.7,96.98,27.1
2024-03-18 15:50:00+10:00,1585.0,0.7182,24.1,0.001045,0.00867,0.0,0.0,14.21,346.0,0.007326,0.09545,0.0,0.0,7.912,134.0,2.542,38.91,1135.0,388.8,614.2,111.2,27.1
2024-03-18 15:55:00+10:00,1604.0,2.444,32.05,0.001045,0.00867,0.4439,28.86,15.33,373.7,0.006782,0.08545,0.0,0.0,9.211,156.0,0.0,0.0,1135.0,412.0,622.0,123.6,27.1
2024-03-18 16:00:00+10:00,1626.0,3.295,20.22,0.001045,0.00867,0.02769,3.042,16.91,409.0,0.006782,0.08545,6.862,94.22,8.562,145.0,0.0,0.0,1135.0,304.6,616.6,105.4,27.1
2024-03-18 16:05:00+10:00,1645.0,1.918,11.79,0.001045,0.00867,2.429,115.5,19.09,462.1,0.007326,0.09545,8.795,120.8,8.444,143.0,0.0,0.0,1135.0,375.0,614.9,64.05,27.1
2024-03-18 16:10:00+10:00,1691.0,6.124,18.98,0.001045,0.00867,0.0,0.0,19.42,470.0,0.007326,0.09545,5.454,74.89,7.322,124.0,2.538,41.33,1135.0,308.7,619.6,66.82,27.1
2024-03-18 16:15:00+10:00,1739.0,5.767,17.95,0.001045,0.00867,0.0,0.0,19.41,469.9,3.394,50.9,5.163,70.89,6.968,118.0,1.663,27.21,961.7,303.5,641.4,83.95,27.3
2024-03-18 16:20:00+10:00,1734.0,12.42,1.46,0.001045,0.00867,0.0,0.0,19.32,467.8,3.567,53.49,5.126,70.38,6.79,115.0,4.503,74.4,961.7,278.7,663.4,75.69,27.3
2024-03-18 16:25:00+10:00,1762.0,2.466,0.00458,0.001045,0.00867,0.0976,4.787,19.47,471.2,3.6,53.99,5.744,78.86,6.731,114.0,0.0,0.0,961.7,295.8,729.5,66.27,27.3
2024-03-18 16:30:00+10:00,1775.0,0.103,36.15,0.001045,0.00867,1.389,134.0,19.37,469.1,3.613,54.19,5.906,81.09,7.027,119.0,0.0,0.0,961.7,345.9,754.6,97.88,27.3
2024-03-18 16:35:00+10:00,1773.0,3.557,16.74,0.001045,0.00867,2.602,132.2,20.51,494.3,3.614,54.2,5.839,80.17,6.908,117.0,0.0,0.0,961.7,349.7,761.7,79.38,27.3
2024-03-18 16:40:00+10:00,1737.0,4.323,0.06561,0.001045,0.00867,2.967,149.9,20.72,498.8,3.627,54.39,5.864,80.51,6.731,114.0,0.0,0.0,961.7,355.3,763.2,71.92,27.3
2024-03-18 16:45:00+10:00,1751.0,4.042,41.08,0.001045,0.00867,3.452,174.8,20.92,503.9,3.627,54.4,5.89,80.87,7.204,122.0,0.0,0.0,760.4,368.2,735.3,78.74,26.6
2024-03-18 16:50:00+10:00,1784.0,1.134,33.61,0.001045,0.00867,2.03,100.8,20.85,502.1,3.62,54.29,5.896,80.95,7.086,120.0,0.0,0.0,760.4,341.5,726.2,99.98,26.6
2024-03-18 16:55:00+10:00,1783.0,5.983,0.0412,0.001045,0.00867,2.663,134.9,20.82,501.2,3.627,54.4,6.108,83.86,7.086,120.0,0.0,0.0,760.4,382.3,764.3,94.99,26.6
2024-03-18 17:00:00+10:00,1837.0,0.09153,28.3,0.001045,0.00867,1.257,106.6,21.01,506.0,3.62,54.29,5.873,80.63,7.44,126.0,0.0,0.0,760.4,310.7,801.2,100.9,26.6
2024-03-18 17:05:00+10:00,1864.0,1.159,40.26,0.001045,0.00867,3.112,143.3,20.87,502.4,3.634,54.5,8.816,121.0,9.388,159.0,0.0,0.0,760.4,305.4,784.5,99.99,26.6
2024-03-18 17:10:00+10:00,1851.0,0.225,2.771,0.001045,0.00867,2.79,126.3,20.84,501.8,3.627,54.39,8.787,120.6,10.04,170.0,0.0,0.0,760.4,344.8,765.1,88.81,26.6
2024-03-18 17:15:00+10:00,1868.0,8.38,0.0473,0.001045,0.00867,0.0,0.0,20.84,501.6,3.633,54.49,5.747,78.9,7.617,129.0,0.2677,4.605,655.3,313.7,771.5,84.03,25.7
2024-03-18 17:20:00+10:00,1904.0,4.395,53.43,0.001045,0.00867,0.731,33.42,21.17,510.1,7.189,119.8,5.972,82.0,7.44,126.0,0.0,0.0,655.3,250.3,768.0,105.4,25.7
2024-03-18 17:25:00+10:00,1934.0,0.216,6.682,0.001045,0.00867,1.22,49.11,23.0,556.4,7.199,120.0,8.863,121.7,9.329,158.0,0.0,0.0,655.3,238.0,747.4,121.6,25.7
2024-03-18 17:30:00+10:00,1933.0,2.401,26.0,0.001045,0.00867,0.456,25.67,22.83,552.1,7.408,123.8,8.736,120.0,11.69,198.0,0.0,0.0,655.3,157.6,763.6,135.0,25.7
2024-03-18 17:35:00+10:00,1952.0,14.22,36.94,0.001045,0.00867,1.038,39.0,22.83,552.0,7.512,125.7,8.745,120.1,13.76,233.0,0.0,0.0,655.3,153.2,764.4,108.7,25.7
2024-03-18 17:40:00+10:00,1979.0,3.088,35.45,0.001045,0.00867,3.183,118.3,23.09,558.7,7.478,125.2,8.846,121.5,16.12,273.0,0.0,0.0,655.3,171.7,779.0,106.5,25.7
2024-03-18 17:45:00+10:00,1992.0,0.9275,53.7,0.001045,0.00867,3.38,122.8,23.45,567.9,7.55,126.4,7.627,104.7,18.95,321.0,0.0,0.0,455.7,142.6,775.5,107.8,24.8
2024-03-18 17:50:00+10:00,2019.0,0.079,78.52,0.001045,0.00867,3.952,140.6,23.52,569.5,7.556,126.6,7.648,105.0,21.2,359.0,0.0,0.0,455.7,129.9,764.1,131.4,24.8
2024-03-18 17:55:00+10:00,2016.0,1.049,56.18,0.001045,0.00867,2.27,79.18,23.21,561.7,7.59,127.1,7.597,104.3,20.96,355.0,0.0,0.0,455.7,120.4,746.0,127.3,24.8
2024-03-18 18:00:00+10:00,2035.0,0.0,81.34,0.001045,0.00867,1.672,73.6,23.51,569.2,7.568,126.7,7.622,104.6,21.37,362.0,0.0,0.0,455.7,108.6,730.6,158.7,24.8
2024-03-18 18:05:00+10:00,2059.0,0.0,77.05,0.001045,0.00867,0.5139,17.79,23.12,559.4,7.586,127.0,7.548,103.6,20.9,354.0,0.0,0.0,455.7,94.92,731.6,131.4,24.8
2024-03-18 18:10:00+10:00,2073.0,0.0,138.0,0.005457,0.04529,2.828,99.28,23.67,573.2,7.571,126.8,7.519,103.2,22.32,378.0,0.0,0.0,455.7,85.16,739.8,132.7,24.8
2024-03-18 18:15:00+10:00,2069.0,0.0,121.1,0.005457,0.04529,1.868,64.67,23.65,572.7,7.55,126.5,7.5,103.0,22.2,376.0,0.0,0.0,255.8,76.14,733.2,132.7,24.1
2024-03-18 18:20:00+10:00,2070.0,0.0,132.2,0.005457,0.04529,1.075,36.77,23.67,573.1,7.583,127.0,7.572,104.0,22.2,376.0,0.0,0.0,255.8,73.45,701.9,134.8,24.1
2024-03-18 18:25:00+10:00,2050.0,0.0,123.0,0.005457,0.04529,0.0,0.0,23.66,573.0,7.58,127.0,7.527,103.4,22.32,378.0,0.2784,4.605,255.8,54.21,674.9,135.9,24.1
2024-03-18 18:30:00+10:00,2047.0,0.0,121.4,0.005457,0.04529,0.0,0.0,23.72,574.7,7.606,127.4,7.603,104.4,22.32,378.0,2.179,36.46,255.8,44.02,651.5,129.2,24.1
2024-03-18 18:35:00+10:00,2035.0,0.0,126.2,0.005457,0.04529,0.0,0.0,23.85,577.9,7.598,127.3,7.491,102.8,22.44,380.0,2.317,38.23,255.8,33.8,646.4,138.3,24.1
2024-03-18 18:40:00+10:00,2028.0,0.0,122.5,0.005457,0.04529,0.0,0.0,23.61,571.7,7.644,128.0,7.597,104.3,19.96,338.0,6.314,105.2,255.8,20.49,641.9,127.2,24.1
2024-03-18 18:45:00+10:00,2023.0,0.0,110.3,0.005457,0.04529,0.0,0.0,23.58,571.0,7.664,128.4,7.519,103.2,19.9,337.0,7.761,128.8,100.6,13.79,634.0,121.0,22.85
2024-03-18 18:50:00+10:00,1997.0,0.0,104.1,0.005457,0.04529,0.0,0.0,23.55,570.0,7.697,128.9,7.556,103.8,19.78,335.0,8.066,132.1,100.6,8.401,617.6,120.2,22.85
2024-03-18 18:55:00+10:00,1994.0,0.0,99.84,0.005457,0.04529,0.0,0.0,23.71,574.2,7.716,129.2,7.574,104.0,20.13,341.0,6.931,113.1,100.6,4.41,629.0,119.6,22.85
2024-03-18 19:00:00+10:00,1977.0,0.0,68.65,0.005457,0.04529,0.0,0.0,23.47,567.9,7.726,129.4,7.543,103.6,19.6,332.0,6.949,114.2,100.6,2.293,666.2,100.0,22.85
2024-03-18 19:05:00+10:00,1968.0,0.0,66.75,0.005457,0.04529,0.0,0.0,21.23,511.4,7.715,129.1,7.597,104.3,19.72,334.0,9.307,151.1,100.6,0.65,685.9,108.7,22.85
2024-03-18 19:10:00+10:00,1966.0,2.8,38.4,0.005457,0.04529,0.0,0.0,23.36,565.1,7.718,129.2,7.562,103.8,17.54,297.0,9.222,152.2,100.6,0.007,705.2,100.4,22.85
2024-03-18 19:15:00+10:00,1940.0,1.17,34.27,0.005457,0.04529,0.0,0.0,23.09,558.3,7.711,129.1,7.549,103.6,15.17,257.0,10.96,179.0,14.31,0.007,707.5,100.2,21.8
2024-03-18 19:20:00+10:00,1928.0,2.72,10.04,0.005457,0.04529,0.0,0.0,21.11,508.4,7.727,129.4,7.604,104.4,15.0,254.0,15.72,258.3,14.31,0.0,699.0,100.4,21.8
2024-03-18 19:25:00+10:00,1930.0,3.5,1.065,0.005457,0.04529,0.0,0.0,21.31,513.3,7.714,129.1,7.65,105.0,15.29,259.0,14.64,241.5,14.31,0.0,710.7,100.1,21.8
2024-03-18 19:30:00+10:00,1931.0,6.35,0.3842,0.005457,0.04529,0.0,0.0,21.19,510.2,7.705,129.0,7.589,104.2,15.17,257.0,15.9,262.7,14.31,0.0,694.9,99.99,21.8
2024-03-18 19:35:00+10:00,1913.0,0.0,1.257,0.005457,0.04529,0.0,0.0,21.24,511.4,7.722,129.3,7.61,104.5,13.58,230.0,15.53,259.5,14.31,0.0,690.4,99.99,21.8
2024-03-18 19:40:00+10:00,1918.0,0.27,4.781,0.001045,0.00867,0.0,0.0,21.16,509.5,5.561,89.64,7.643,104.9,11.34,192.0,19.36,338.9,14.31,0.0,688.3,99.99,21.8
2024-03-18 19:45:00+10:00,1901.0,0.0,7.945,0.005457,0.04529,0.0,0.0,21.34,513.9,3.714,55.7,7.636,104.8,10.27,174.0,20.74,367.9,0.016,0.0,692.8,99.16,21.4
2024-03-18 19:50:00+10:00,1890.0,3.13,7.637,0.001045,0.00867,0.0,0.0,21.12,508.5,3.72,55.8,5.871,80.61,7.853,133.0,24.69,442.7,0.016,0.0,682.9,96.23,21.4
2024-03-18 19:55:00+10:00,1889.0,0.0,18.47,0.001045,0.00867,0.0,0.0,21.54,519.0,3.72,55.8,5.964,81.88,7.794,132.0,23.38,422.6,0.016,0.0,667.8,99.25,21.4
2024-03-18 20:00:00+10:00,1874.0,5.32,0.912,0.005457,0.04529,0.0,0.0,21.06,506.8,3.72,55.79,5.827,80.0,6.908,117.0,26.89,482.9,0.016,0.0,642.0,85.05,21.4
2024-03-18 20:05:00+10:00,1877.0,0.0,10.3,0.001045,0.00867,0.0,0.0,21.35,514.0,3.707,55.59,5.988,82.22,7.263,123.0,26.01,468.4,0.016,0.0,623.7,100.4,21.4
